?????,C7,3A17B,マクドナルド,桑名東インター店,
?????,C7,3AE3B,ジョーシン,メグリア藤岡店,
?????,C7,3C2AD,セブン‐イレブン,豊田市中山インター店,
?????,C7,3C2AE,セブン‐イレブン,豊田市中山インター店,
?????,C7,3C2D7,セブン‐イレブン,名古屋小幡中3丁目店,
?????,C7,3C2D8,セブン‐イレブン,名古屋小幡中3丁目店,
?????,C7,3C663,セブン‐イレブン,豊田市金谷町店,
?????,C7,3C664,セブン‐イレブン,豊田市金谷町店,
?????,C7,3C757,セブン‐イレブン,名古屋下志段味店,
?????,C7,3D32C,セブン‐イレブン,NBS愛知医科大学病院店,
?????,C7,3D438,セリア,コレットマーレ店,
?????,C7,3D67E,セブン‐イレブン,長久手前熊寺田店,
?????,C7,3D67F,セブン‐イレブン,長久手前熊寺田店,
?????,C7,3F48F,吉野家,大津通栄店,
?????,C7,3F8BF,セブン‐イレブン,豊田市篠原町上り花店,
?????,C7,3F8C0,セブン‐イレブン,豊田市篠原町上り花店,
?????,C7,3F8C1,セブン‐イレブン,豊田市篠原町上り花店,
?????,C7,40567,ファミリーマート,焼津八楠店,
?????,C7,40568,ファミリーマート,焼津八楠店,
?????,C7,40D3A,ファミリーマート,浜名湖SA店,
?????,C7,40D3B,ファミリーマート,浜名湖SA店,
?????,C7,40D3C,ファミリーマート,浜名湖SA店,
?????,C7,431E3,ツルハドラッグ,いの店,
?????,C7,48668,カルビープラス,ららぽーとEXPOCITY店,
?????,C7,4AD18,国立国会図書館,関西館,文献提供課複写貸出係
?????,C7,4F185,ジョナサン,東池袋店,
?????,C7,4F1FC,ジョナサン,牛浜店,
?????,C7,4F24C,ジョナサン,芝公園店,
?????,C7,533CF,エクセルシオール カフェ,成田空港第2ターミナルビル店,
?????,C7,54BFA,餃子の王将,桜木町店,
?????,C7,57549,昭和自動車,,
?????,C7,58D36,吉野家,八日市店,
?????,C7,59D16,ドトールコーヒーショップ,錦糸町北口店,
?????,C7,5A700,アピタ,戸塚店,
?????,C7,5A701,アピタ,戸塚店,
?????,C7,5A702,アピタ,戸塚店,
?????,C7,5A703,アピタ,戸塚店,
?????,C7,5A704,アピタ,戸塚店,
?????,C7,5A705,アピタ,戸塚店,
?????,C7,5A706,アピタ,戸塚店,
?????,C7,5A707,アピタ,戸塚店,
?????,C7,5AC86,miniピアゴ,千駄ヶ谷1丁目店,
?????,C7,5AC96,miniピアゴ,松原1丁目店,
?????,C7,5B25D,エクセルシオール カフェ,秋葉原ダイビル店,
?????,C7,5B3B0,ラケル,ららぽーと豊洲店,
?????,C7,5B3C3,Mini One,アーバンドック ららぽーと豊洲店,
?????,C7,5B40B,ドンク,豊洲ららぽーと店,
?????,C7,5B40D,宮武讃岐うどん,ららぽーと豊洲店,
?????,C7,5B41D,スターバックスコーヒー,ららぽーと豊洲 サウスポート2階店,
?????,C7,5B428,スターバックスコーヒー,ららぽーと豊洲 シーサイドデッキ店,
?????,C7,5B42C,ユニクロ,ららぽーと豊洲店,
?????,C7,5B45E,@東京グリルハーバー,ららぽーと豊洲,
?????,C7,5B46B,だがし 夢や,ららぽーと豊洲店,
?????,C7,5B47B,サンマルクカフェ,ららぽーと豊洲店,
?????,C7,5B47F,ケンタッキーフライドチキン,アーバンドックららぽーと豊洲店,
?????,C7,5B489,ウエルシア,ららぽーと豊洲店,
?????,C7,5CE2A,マクドナルド,御茶ノ水ソラシティ店,
?????,C7,5CE2B,マクドナルド,御茶ノ水ソラシティ店,
?????,C7,5CE2C,マクドナルド,御茶ノ水ソラシティ店,
?????,C7,5CE2D,マクドナルド,御茶ノ水ソラシティ店,
?????,C7,5D903,セブン‐イレブン,秋葉原駅前店,
?????,C7,5D904,セブン‐イレブン,秋葉原駅前店,
?????,C7,5D905,セブン‐イレブン,秋葉原駅前店,
?????,C7,5E217,セブン‐イレブン,渋谷中央街店,
?????,C7,5E224,セブン‐イレブン,渋谷中央街店,
?????,C7,5EBBF,マクドナルド,水戸駅南通り店,
?????,C7,5EBC7,マクドナルド,水戸駅南通り店,
?????,C7,5FAEB,ツルハドラッグ,宮古中央店,
?????,C7,5FC20,ツルハドラッグ,宮古南町店,
?????,C7,5FF61,宝塚北SA,ショッピングコーナー,
?????,C7,60258,アピタ,長岡店,
?????,C7,60259,アピタ,長岡店,
?????,C7,6025A,アピタ,長岡店,
?????,C7,6025B,アピタ,長岡店,
?????,C7,6025C,アピタ,長岡店,
?????,C7,6025D,アピタ,長岡店,
?????,C7,6055E,ファミマ!!,東京国際フォーラム店,
?????,C7,60C91,アピタ,新潟西店,
?????,C7,60C92,アピタ,新潟西店,
?????,C7,60C93,アピタ,新潟西店,
?????,C7,60C94,アピタ,新潟西店,
?????,C7,60C95,アピタ,新潟西店,
?????,C7,60C96,アピタ,新潟西店,
?????,C7,60CA1,アピタ,新潟西店,
?????,C7,60CA2,アピタ,新潟西店,
?????,C7,60CA3,アピタ,新潟西店,
?????,C7,60CA4,アピタ,新潟西店,
?????,C7,60CA5,アピタ,新潟西店,
?????,C7,60CA6,アピタ,新潟西店,
?????,C7,613BC,オフィスでやさい,九段会館テラス,
?????,C7,61F01,PRONTO,中之島フェスティバルプラザ店,
?????,C7,6719E,ツルハドラッグ,五所川原本町店,
?????,C7,6764A,ドトールコーヒーショップ,神保町3丁目店,
?????,C7,67650,ドトールコーヒーショップ,錦糸町店,
?????,C7,6822F,エクセルシオール カフェ,水道橋西口店,
?????,C7,6823D,エクセルシオール カフェ,浜松町ハマサイト店,
?????,C7,6A9B4,くすりの福太郎,新小岩店,
?????,C7,6C59C,オリオン書房,サザン店,
?????,C7,6CC6B,有隣堂,ららぽーと湘南平塚店,
?????,C7,6CFFE,ドトールコーヒーショップ,東大宮東口店,
?????,C7,6E9E3,川又書店,県庁店,
?????,C7,7370E,マクドナルド,赤坂駅前店,
?????,C7,7A76A,セブン‐イレブン,ワールドビジネスガーデン店,
?????,C7,7A7D0,八丈民芸やました,倉の坂本店・工場,
?????,C7,7CEED,セブン‐イレブン,西武新宿店,
?????,C7,83580,#手打ち蕎麦処#小川家,,
?????,C7,879C0,安芸府中薬局,,
?????,C7,88B00,はなまるうどん,ダイバーシティ東京店,
?????,C7,88B0E,洋食や 三代目 たいめいけん,ダイバーシティー東京プラザ店,
?????,C7,88B5B,上島珈琲店,ダイバーシティ東京プラザ店,
?????,C7,88B93,マツモトキヨシ,ダイバーシティ東京プラザ店,
?????,C7,89202,デリフランス,赤坂店,
?????,C7,893FF,サーティワン アイスクリーム,ラゾーナ川崎店,
?????,C7,8A39E,#珈琲所#コメダ珈琲店,ららぽーと豊洲店,
?????,C7,8A9D0,吉野家,オレンジドリーム店,
?????,C7,8A9E2,ファミリーマート,九段坂病院/S店,
?????,C7,8AC2A,アピタ,戸塚店,
?????,C7,8AC2B,アピタ,戸塚店,
?????,C7,8AC2C,アピタ,戸塚店,
?????,C7,8AC2D,アピタ,戸塚店,
?????,C7,8AC2E,アピタ,戸塚店,
?????,C7,8AC2F,アピタ,戸塚店,
?????,C7,8AFF4,カルディコーヒーファーム,ららぽーと立川立飛店,
?????,C7,8AFF9,マツモトキヨシ,ららぽーと立川立飛店,
?????,C7,8B00E,ミスタードーナツ,##ららぽーと立川立飛#ショップ,
?????,C7,8B01B,ドンク,ららぽーと立川立飛店,
?????,C7,8B01D,ケンタッキーフライドチキン,ららぽーと立川立飛店,
?????,C7,8B02D,フロ プレステージュ,立川立飛ららぽーと店,
?????,C7,8B677,ファミリーマート,道の駅ひたちおおた店,
?????,C7,8B678,ファミリーマート,道の駅ひたちおおた店,
?????,C7,8E348,マザー牧場CAFE,ららぽーとTOKYO-BAY店,
?????,C7,8E388,GiGOのたい焼き,ららぽーとTOKYO-BAY,
?????,C7,8E4EF,いきなり!ステーキ,ららぽーとTOKYO-BAY店,
?????,C7,8EF01,麺処直久,晴海トリトン店,
?????,C7,909AE,麺や一途,豊洲店 導,
?????,C7,909BA,スターバックスコーヒー,アーバンドック ららぽーと豊洲3 地下1階店,
?????,C7,909BB,スターバックスコーヒー,アーバンドック ららぽーと豊洲3 地下1階店,
?????,C7,90EA4,スターバックスコーヒー,MIYASHITA PARK店,
?????,C7,91943,ドトールコーヒーショップ,水戸北口駅前店,
?????,C7,91DFB,PRONTO,渋谷宮下公園店,
?????,C7,91E46,PRONTO,九段下店,
?????,C7,91E9B,PRONTO,新橋駅前店,
?????,C7,932C2,ヤマト運輸,名古屋道徳営業所(南呼続),
?????,C7,AAFCA,カレーハウスCoCo壱番屋,東京メトロ中野坂上駅前店,
?????,C7,AB3BB,#珈琲所#コメダ珈琲店,守山八剣店,
?????,C7,ABA0E,カレーハウスCoCo壱番屋,東京メトロ六本木駅前店,
?????,C7,ABC4C,#おだしうどん#かかや,大手町店,
?????,C7,AC06D,まんだらけ,うめだ店,
?????,C7,AC90A,UPLIGHT COFFEE,,
?????,C7,ACB3D,餃子の王将,武蔵境駅前店,
?????,C7,ACEC0,ドン・キホーテ,六本木店,
?????,C7,ACEC1,ドン・キホーテ,六本木店,
?????,C7,ACEC3,ドン・キホーテ,六本木店,
?????,C7,ACEC5,ドン・キホーテ,六本木店,
?????,C7,ACEC8,ドン・キホーテ,六本木店,
?????,C7,AD4CD,幸楽苑,日本橋桜通店,
?????,C7,ADEEC,ドン・キホーテ,六本木店,
?????,C7,AE230,新ひだか観光協会,,
?????,C7,AE232,洋服の青山,新橋烏森口店,
?????,C7,AE5FB,霧の森茶フェ ゆるり,,
?????,C7,AF36A,ダイソー,新小岩ルミエール店,
?????,C7,AF36B,ダイソー,新小岩ルミエール店,
?????,C7,AF6C5,クリスピー・クリーム・ドーナツ,新宿東宝ビル店,
?????,C7,AF91C,セブン‐イレブン,北朝霞駅前店,
?????,C7,B05A4,点心札幌 翠心,東急百貨店札幌店,
?????,C7,B05C8,焼鳥・惣菜 en,札幌東急店,
?????,C7,B1FB4,カルチャーエージェントカフェ,渋谷店,
?????,C7,B2331,公正屋,コモアプラザ店,
?????,C7,B2736,ハックドラッグ,横浜メディアタワー店,
?????,C7,B2BA8,カレーハウスCoCo壱番屋,JR秋葉原駅昭和通り口店,
?????,C7,B8F2B,和同会,歯科売店,
?????,C7,BC2C3,上里SA(下り),ショッピングコーナー,
?????,C7,C3570,味の時計台,JR札幌店,
?????,C7,C3782,ハルクフード,集中レジ,
?????,C7,C3CD7,イオン,大村店,
?????,C7,C3D22,大戸屋,渋谷文化村通り店,
?????,C7,C3E30,せんどう,長沼店,
?????,C7,C4359,ミニストップ,日田光岡店,
?????,C7,C4B39,キーズカフェ,ビックカメラ有楽町店,
?????,C7,C5345,肉のハナマサ,赤坂店,
?????,C7,C780A,ダイソー,イオンタウン守谷店,
?????,C7,C8E7F,ミニストップ,亀山関木崎店,
?????,C7,C8E80,ミニストップ,亀山関木崎店,
?????,C7,C9298,まいばすけっと,杉田1丁目店,
?????,C7,C9ABE,道の駅いなかだて 弥生の里,,
?????,C7,CA4D1,まいばすけっと,浅草橋駅北店,
?????,C7,CA4D3,まいばすけっと,浅草橋駅北店,
?????,C7,CA7A0,まいばすけっと,三軒茶屋2丁目店,
?????,C7,CA8E4,まいばすけっと,神田佐久間町店,
?????,C7,CA8E5,まいばすけっと,神田佐久間町店,
?????,C7,CA91A,まいばすけっと,王子店,
?????,C7,CB7BD,イオン,四日市北店,
?????,C7,CBF9F,㐂久好,THE OUTLETS HIROSHIMA店,
?????,C7,CCB54,横浜天然温泉くさつ,,
?????,C7,D627D,洋菓子つくしや,下北沢南口店,
?????,C7,D629A,まんねんカレー,,
?????,C7,D7E2D,マックスバリュ,太閤店,
?????,C7,DAD22,FabCafe,Tokyo,
?????,C7,DD706,大戸屋,中野セントラルパーク店,
?????,C7,E0839,まいばすけっと,初台駅西店,
?????,C7,E4ACB,ベルマーレカフェ,,
?????,C7,E56D9,高見のたこ焼,南国店,
?????,C7,E677F,マコト交通,,
?????,C7,F0209,ジェーソン,八王子上柚木店,
?????,C7,F32B8,来来亭,敦賀店,
?????,C7,F4BEC,七宝麻辣湯,渋谷店,
?????,C7,F5691,大正ロマン館,,
?????,C7,F5841,KITASANDŌ COFFEE,北参道本店,
?????,C7,F5CD4,coffee mafia,飯田橋店,
?????,C7,FC14F,サブウェイ,恵比寿店,
?????,C7,FD8A9,Light Up Dining Infinity,,
?????,C7,FE1CC,サブウェイ,千駄ヶ谷店,
?????,C8,02A17,コインロッカー,東京ビッグサイト,エントランスホール ATM横
?????,C8,02B1C,コインロッカー,羽田空港第2ビル,北ウィング1F Bブロック
?????,C8,02B4C,自動販売機,#JR東海#下土狩駅,ロータリー前
?????,C8,04A23,チャージ機,横浜スタジアム,
?????,C8,186CC,JR春日井駅北口自転車等駐車場,,
?????,C8,18712,北陸鉄道,金沢駅,西口小松空港リムジンバス券売機
?????,C8,18805,名鉄協商パーキング,JR嵯峨嵐山駅前駐輪場,
?????,C8,18A07,自動販売機,東海大学湘南校舎,19号館1Fスナックコーナー
?????,C8,18C97,ゆで太郎,静岡インター通り店,(もつ次郎 併設店)
?????,C8,18E08,#名代#富士そば,品川店,
?????,C8,18E09,#名代#富士そば,品川店,
?????,C8,18E0A,#名代#富士そば,品川店,
?????,C8,1A9D9,コインロッカー,福岡空港,1階 到着口北
?????,C8,1AAB7,コインロッカー,京都劇場,1階ロッカールーム
?????,C8,1AB33,やよい軒,三宮店,
?????,C8,30D91,ファミリーマート,舎人ライナー日暮里駅/S店,
?????,C8,30D96,自動販売機,#名古屋鉄道#太田川駅,1·2番線ホーム
?????,C8,30DDA,ファミリーマート,青山一丁目駅店,
?????,C8,30DDB,ファミリーマート,青山一丁目駅店,
?????,C8,30DDC,ファミリーマート,都営線新宿西口駅/S店,
?????,C8,30DDD,ファミリーマート,都営線中野坂上駅/S店,
?????,C8,30DDF,ファミリーマート,都営線若松河田駅/S店,
?????,C8,30E61,自動販売機,幕張イベントホール,1Fロビー
?????,C8,30E6E,自動販売機,九段会館テラス,9F パントリー
?????,C8,30E72,自動販売機,九段会館テラス,7F パントリー
?????,C8,30EC6,自動販売機,足柄SA(下り),
?????,C8,3134E,ファミリーマート,ジョイナステラス二俣川店,
?????,C8,313D2,自動販売機,#養老鉄道#大垣駅,屋外 自販機コーナー
?????,C8,31490,自動販売機,中央道原PA(下り),PA建物内
?????,C8,3161A,自動販売機,鵠沼海浜公園HUG-RIDE PARK,C棟横 (トイレ向かい)
?????,C8,31A4F,自動販売機,茨城交通 勝田営業所,屋外
?????,C8,31A50,自動販売機,茨城交通 太田営業所,屋外
?????,C8,31A52,自動販売機,茨城交通 鯉渕営業所,屋外
?????,C8,31A58,自動販売機,茨城交通 笠間営業所,屋外
?????,C8,3203E,自動販売機,越後川口SA(上り),
?????,C8,3203F,自動販売機,越後川口SA(上り),
?????,C8,3205D,自動販売機,上里SA(下り),建物内自販機コーナー
?????,C8,32073,自動販売機,上里SA(上り),
?????,C8,32133,自動販売機,越後川口SA(下り),建物内自販機コーナー
?????,C8,32194,自動販売機,上里SA(下り),建物外自販機コーナー
?????,C8,32201,自動販売機,西会津PA(上り),建物外出入り口左横
?????,C8,32202,自動販売機,西会津PA(下り),
?????,C8,322C4,自動販売機,越後川口SA(下り),建物内自販機コーナー
?????,C8,32333,自動販売機,越後川口SA(上り),
?????,C8,323CD,自動販売機,上里SA(上り),建物内自販機コーナー
?????,C8,325F8,自動販売機,ブックオフ富士吉田店,建物外
?????,C8,32685,自動販売機,江南警察署,出入口 風除室内
?????,C8,32EDC,自動販売機,三菱電機株式会社 名古屋製作所,E1棟 3Fリフレッシュコーナー
?????,C8,32F5F,自動販売機,内津峠PA(下り),
?????,C8,32F80,自動販売機,芝浦工業大学,豊洲キャンパス 研究棟8階Bエレベーター前
?????,C8,32F86,自動販売機,長良川SA(下り),屋外自動販売機コーナー
?????,C8,33026,自動販売機,タイムズ錦2丁目第10,
?????,C8,3302E,自動販売機,牧之原SA(下り),入口横
?????,C8,33109,自動販売機,酒ゃビック東新町店,
?????,C8,333B8,自動販売機,道南バス静内駅前ターミナル,
?????,C8,334D1,自動販売機,山浦PA(上り),屋外
?????,C8,3368A,自動販売機,吉志PA(下り),
?????,C8,33837,自動販売機,宮の沢バスターミナル,ドリンクコーナー
?????,C8,33B7B,自動販売機,ムラサキパークかさま,管理棟前・屋内ゾーン前
?????,C8,33B8B,自動販売機,三菱電機株式会社 名古屋製作所,E1棟 3Fリフレッシュコーナー
?????,C8,341E8,自動販売機,#鹿島臨海鉄道#大洗駅,駅構内
?????,C8,34544,伝説のすた丼屋,渋谷店,
?????,C8,3472A,#横浜家系ラーメン#銀家,伊勢佐木町店,
?????,C8,348AF,自動販売機,かぶとや,
?????,C8,34B91,麺屋しをん,,
?????,C8,34C7D,自動販売機,#あいの風とやま鉄道#越中大門駅,駅出入口横
?????,C8,34CD9,自動販売機,サングレース千歳台,屋外
?????,C8,3510A,ファミリーマート,恵那峡SA上り店,
?????,C8,35155,ファミリーマート,名古屋金山二丁目店,
?????,C8,351BC,ファミリーマート,可児工業団地店,
?????,C8,359D4,自動販売機,#名鉄#小幡駅,2番線ホーム 中央
?????,C8,35A05,旅するどんぶり屋,,
?????,C8,35E1A,自動販売機,#JR西日本#徳山駅,改札外
?????,C8,36029,自動販売機,ポートライナー中公園駅改札外,
?????,C8,363B4,自動販売機,口之津港ターミナルビル,
?????,C8,36A34,伝説のすた丼屋,秋葉原店,
?????,C8,377C0,NPC24H,ナハメカルパーキング,
?????,C8,377F0,自動販売機,バスチケットセンター,京都駅
?????,C8,3786D,自動販売機,#阪急#高槻市駅,改札内
?????,C8,37E7F,自動販売機,#関東鉄道#下館駅,南口 階段付近
?????,C8,38E2B,自動販売機,#神戸市営#学園都市駅,三宮方面ホーム階 西神中央方階段付近
?????,C8,394D1,自動販売機,京都市役所 分庁舎,1階 給水スポット
?????,C8,39D4F,自動販売機,モノレール浜松町駅,中央口 階段下
?????,C8,3A3CE,自動販売機,ヴィアイン博多口駅前,2階 コインランドリー内
?????,C8,3B599,自動販売機,#京阪#淀屋橋駅,3·4番線ホーム プレミアムカー乗車口付近
?????,C8,3BD68,自動販売機,京都ふらんすや,店舗前
?????,C8,3C196,自動販売機,大洗シーサイドステーション,北側 大洗まいまい市場向かい
?????,C8,3C199,自動販売機,大洗シーサイドステーション,南側 セリア向かい
?????,C8,3C663,自動販売機,有磯海SA(下り),自販機コーナー
?????,C8,3C719,自動販売機,道の駅 なかじまロマン峠,出入口横
?????,C8,3C81E,自動販売機,#地鉄#電鉄富山駅,待合室(増設自販機)
?????,C8,3C936,自動販売機,#地鉄#電鉄富山駅,高架化工事仮設改札口前
?????,C8,3D173,自動販売機,ウイングス京都,屋外
?????,C8,3E7EA,自動販売機,#阪急#西宮北口駅,1・2号線ホーム中央
?????,C8,3EDF4,自動販売機,プレール・ドゥーク有明,屋外
?????,C8,3F5B8,自動販売機,YCAT,ロビー内
?????,C8,40AA5,自動販売機,東京ビッグサイト,東展示棟 ガレリア 東1ホール向かい E2コインロッカー横
?????,C8,41EE5,メンヤ ニューオルド,,
?????,C8,41EF6,自動販売機,東京ビッグサイト,東展示棟 ガレリア 東2ホール前 コインロッカー隣
?????,C8,43689,自動販売機,山新 赤塚店,
?????,C8,46128,自動販売機,#ドラッグ#ヨシダ,
?????,C8,48907,自動販売機,ゼビオアリーナ仙台,入場口脇
?????,C8,48AF3,自動販売機,JAXA角田宇宙センター,(東)管理棟・宇宙開発展示室 入口
?????,C8,4985E,自動販売機,#JR東海#静岡駅,在来線 1・2番線(上り)ホーム 大阪方
?????,C8,49860,自動販売機,#JR東海#静岡駅,在来線 3・4番線(下り)ホーム 大阪方 階段付近
?????,C8,49BC1,自動販売機,サンシャインシティ,
?????,C8,4E833,自動販売機,ヨドバシカメラ マルチメディア新潟駅前店,屋外 歩道沿い
?????,C8,4F436,自動販売機,つくば宇宙センター,広報・情報棟ロケット広場側出入口脇
?????,C8,4F71B,自動販売機,よみうりランド,ゴンドラ山頂ステイション出口すぐ
?????,C8,52203,自動販売機,東公園 東側 二筋目 民家前,
?????,C8,53708,自動販売機,酒井ビル,
?????,C8,550AA,自動販売機,X-PRESS有楽町,4Fラウンジ
?????,C8,5BDAF,自動販売機,#ひたちなか海浜鉄道#金上駅,
?????,C8,5C1DD,自動販売機,東町運動公園体育館,1階 サブアリーナ横自販機コーナー
?????,C8,5CBDB,自動販売機,山田ビル,屋外 北東壁面
?????,C8,5D650,自動販売機,ノア道玄坂,路上
?????,C8,5D87E,自動販売機,ハーベストビルディング,屋外
?????,C8,5FAE0,自動販売機,ヴェラハイツ道玄坂,
?????,C8,6036F,自動販売機,東京ビッグサイト,南展示棟 3F
?????,C8,6038C,自動販売機,東京ビッグサイト,南展示棟 3F
?????,C8,62844,自動販売機,渋谷公会堂,1F
?????,C8,63423,自動販売機,ヨークタウン赤塚,ヨークベニマル前
?????,C8,63894,自動販売機,第3矢木ビル,
?????,C8,638DA,自動販売機,第2大番ビル,
?????,C8,638E5,自動販売機,第2大番ビル,
?????,C8,638FC,自動販売機,第2大番ビル,
?????,C8,63984,自動販売機,パークプラザ 円山町,
?????,C8,63C3B,自動販売機,ホテルシルク,屋外
?????,C8,63C3C,自動販売機,ホテルシルク,屋外
?????,C8,63E94,自動販売機,渋谷区文化総合センター 大和田,4F さくらホール
?????,C8,64C03,自動販売機,ほぐしの名人 新津店前,
?????,C8,66136,自動販売機,茨城県開発公社ビル,1階 東側ホール内
?????,C8,6687D,自動販売機,杉並区立勤労福祉会館,1F ホワイエ
?????,C8,67257,ファミリーマート,外神田三丁目東店,
?????,C8,680E3,自動販売機,コモタウン新津,屋外 出入口横
?????,C8,68744,自動販売機,妙高高原駅,改札内
?????,C8,687B4,ファミリーマート,神楽坂上店,
?????,C8,687BB,ファミリーマート,新宿神楽坂駅前店,
?????,C8,693DF,セブン自販機,住友不動産二番町ファーストビル,1階
?????,C8,69913,自動販売機,ムラサキパークかさま,管理棟前・屋内ゾーン前
?????,C8,69A7A,自動販売機,ムラサキパークかさま,管理棟前・屋内ゾーン前
?????,C8,6B011,自動販売機,日本武道館,1F東ロビー
?????,C8,6BF82,自動販売機,イオンモール新潟亀田インター,バスロータリー側入口脇(屋外)
?????,C8,70256,セブン‐イレブン,多摩モノレール玉川上水駅店,
?????,C8,70C49,セブン‐イレブン,秋葉原電気街口店,
?????,C8,70C92,セブン‐イレブン,秋葉原電気街口店,
?????,C8,71CE5,自動販売機,関東自動車 高速バス予約センター,屋外 入口横
?????,C8,71F94,自動販売機,ヒタチエ,本館 正面入口付近 風除室内
?????,C8,71F97,自動販売機,ヒタチエ,本館 西側入口付近
?????,C8,73752,ファミマ!!,新宿三井ビル店,
?????,C8,743C7,自動販売機,高梨電機産業有限会社,屋外
?????,C8,75982,自動販売機,夢の島総合運動場,野球場北側
?????,C8,75A0B,自動販売機,GiGO総本店,地下1階
?????,C8,77736,自動販売機,水戸市民会館,1階 自販機コーナー
